"ID";"NumberOfParkingMeter";"global_id";"AdmArea";"District";"StreetName";"Location";"longitude";"latitude";"ParkingZoneNumber";"geoData";
"1307";"Паркомат № 3361";"5624274";"Центральный административный округ";"Мещанский район";"Водопроводный переулок";"Водопроводный переулок, дом 88, строение 5";"37.637549";"55.794002";"4005";"{type=Point, coordinates=[37.6375490306182, 55.7940016320616]}";
"1249";"Паркомат № 3303";"5625499";"Восточный административный округ";"район Сокольники";"Сокольнический переулок";"Сокольнический переулок, дом 13/12";"37.6741335";"55.7886439";"4025";"{type=Point, coordinates=[37.6741335308631, 55.7886435317623]}";
"1363";"Паркомат № 2037";"37338587";"Западный административный округ";"район Филёвский Парк";"Багратионовский проезд";"Багратионовский проезд, дом 1, строение 3";"37.5108003";"55.7453248";"4036";"{type=Point, coordinates=[37.5108003297961, 55.7453244318278]}";
"1364";"Паркомат № 3313";"37338606";"Юго-Восточный административный округ";"район Печатники";"2-й Южнопортовый проезд";"2-й Южнопортовый проезд, дом 24, строение 1";"37.6908544";"55.7053339";"4029";"{type=Point, coordinates=[37.6908544309352, 55.7053335311539]}";
"1365";"Паркомат № 2039";"62920540";"Западный административный округ";"район Кунцево";"Ельнинская улица";"Ельнинская улица, дом 24";"37.4192512";"55.740128";"4061";"{type=Point, coordinates=[37.4192512307887, 55.7401276315805]}";
"1366";"Паркомат № 2040";"62920541";"Юго-Восточный административный округ";"Южнопортовый район";"1-я улица Машиностроения";"1-я улица Машиностроения, дом 5, корпус 4";"37.6711884";"55.7146318";"3018";"{type=Point, coordinates=[37.6711884310254, 55.7146314311656]}";
"1368";"Паркомат № 2144";"62920543";"Юго-Восточный административный округ";"район Лефортово";"Таможенный проезд";"Таможенный проезд, дом 1/9";"37.6797071";"55.7518328";"3017";"{type=Point, coordinates=[37.6797071306777, 55.7518324313665]}";
"1370";"Паркомат № 2322";"62920545";"Западный административный округ";"район Кунцево";"Ельнинская улица";"Ельнинская улица, дом 10";"37.427563";"55.736171";"4061";"{type=Point, coordinates=[37.4275630312537, 55.7361706313842]}";
"1372";"Паркомат № 2324";"62920547";"Юго-Восточный административный округ";"район Лефортово";"Золоторожская улица";"Золоторожская улица, напротив дома 44";"37.6728433";"55.7504063";"3017";"{type=Point, coordinates=[37.6728433308694, 55.7504059317306]}";
"1373";"Паркомат № 2327";"62920548";"Западный административный округ";"район Дорогомилово";"улица Генерала Ермолова";"улица Генерала Ермолова, дом 8";"37.51626";"55.73723";"4011";"{type=Point, coordinates=[37.5162600307586, 55.7372296314958]}";
"1374";"Паркомат № 2331";"62920549";"Северный административный округ";"Хорошёвский район";"1-я Магистральная улица";"1-я Магистральная улица, напротив дома 21";"37.5223231";"55.7700556";"4013";"{type=Point, coordinates=[37.5223231306257, 55.7700552315296]}";
"1375";"Паркомат № 2332";"62920550";"Северный административный округ";"Войковский район";"Старопетровский проезд";"Старопетровский проезд, дом 11, строение 1";"37.5049961";"55.8240297";"4064";"{type=Point, coordinates=[37.5049961311005, 55.8240293320443]}";
"1376";"Паркомат № 2340";"62920551";"Северный административный округ";"Головинский район";"Кронштадтский бульвар";"Кронштадтский бульвар, напротив дома 9";"37.4888974";"55.8409643";"4065";"{type=Point, coordinates=[37.4888974320423, 55.8409639320089]}";
"1377";"Паркомат № 2341";"62920552";"Северный административный округ";"Войковский район";"улица Адмирала Макарова";"улица Адмирала Макарова, дом 37, корпус 1";"37.488597";"55.8367953";"4064";"{type=Point, coordinates=[37.4885970318257, 55.836794932319]}";
